zip,cbsa,geo_name,rpp
59417,99999,NA,NA
59418,99999,NA,NA
59419,99999,NA,NA
59420,99999,NA,NA
59421,25740,NA,NA
59421,24500,"Great Falls, MT ",91.9
59422,99999,NA,NA
59424,99999,NA,NA
59425,99999,NA,NA
59427,99999,NA,NA
59430,99999,NA,NA
59432,99999,NA,NA
59433,99999,NA,NA
59434,99999,NA,NA
59435,99999,NA,NA
59436,24500,"Great Falls, MT ",91.9
59436,99999,NA,NA
59440,24500,"Great Falls, MT ",91.9
59440,99999,NA,NA
59441,99999,NA,NA
59442,99999,NA,NA
59443,99999,NA,NA
59443,24500,"Great Falls, MT ",91.9
59444,99999,NA,NA
59446,99999,NA,NA
59447,99999,NA,NA
59448,99999,NA,NA
59450,99999,NA,NA
59451,99999,NA,NA
59452,99999,NA,NA
59453,99999,NA,NA
59454,99999,NA,NA
59456,99999,NA,NA
59457,99999,NA,NA
59460,99999,NA,NA
59461,99999,NA,NA
59462,99999,NA,NA
59463,24500,"Great Falls, MT ",91.9
59464,99999,NA,NA
59465,24500,"Great Falls, MT ",91.9
59466,99999,NA,NA
59467,99999,NA,NA
59468,99999,NA,NA
59468,24500,"Great Falls, MT ",91.9
59469,99999,NA,NA
59471,99999,NA,NA
59472,24500,"Great Falls, MT ",91.9
59474,99999,NA,NA
59477,24500,"Great Falls, MT ",91.9
59479,99999,NA,NA
59480,24500,"Great Falls, MT ",91.9
59482,99999,NA,NA
59483,24500,"Great Falls, MT ",91.9
59484,99999,NA,NA
59485,24500,"Great Falls, MT ",91.9
59486,99999,NA,NA
59487,99999,NA,NA
59487,24500,"Great Falls, MT ",91.9
59489,99999,NA,NA
59501,99999,NA,NA
59520,99999,NA,NA
59521,99999,NA,NA
59522,99999,NA,NA
59523,99999,NA,NA
59524,99999,NA,NA
59525,99999,NA,NA
59526,99999,NA,NA
59527,99999,NA,NA
59528,99999,NA,NA
59529,99999,NA,NA
59530,99999,NA,NA
59531,99999,NA,NA
59532,99999,NA,NA
59535,99999,NA,NA
59537,99999,NA,NA
59538,99999,NA,NA
59540,99999,NA,NA
59542,99999,NA,NA
59544,99999,NA,NA
59545,99999,NA,NA
59546,99999,NA,NA
59547,99999,NA,NA
59601,25740,NA,NA
59602,25740,NA,NA
59604,25740,NA,NA
59620,25740,NA,NA
59623,25740,NA,NA
59624,25740,NA,NA
59625,25740,NA,NA
59626,25740,NA,NA
59631,25740,NA,NA
59632,25740,NA,NA
59633,25740,NA,NA
59634,25740,NA,NA
59635,25740,NA,NA
59635,99999,NA,NA
59636,25740,NA,NA
59638,25740,NA,NA
59639,25740,NA,NA
59640,25740,NA,NA
59641,99999,NA,NA
59642,99999,NA,NA
59643,99999,NA,NA
59644,99999,NA,NA
59645,99999,NA,NA
59647,99999,NA,NA
59648,25740,NA,NA
59701,99999,NA,NA
59701,25740,NA,NA
59701,15580,NA,NA
59702,15580,NA,NA
59703,15580,NA,NA
59710,99999,NA,NA
59711,99999,NA,NA
59711,15580,NA,NA
59713,99999,NA,NA
59714,14580,NA,NA
59715,14580,NA,NA
59715,99999,NA,NA
59716,99999,NA,NA
59716,14580,NA,NA
59717,14580,NA,NA
59718,14580,NA,NA
59718,99999,NA,NA
59719,14580,NA,NA
59720,99999,NA,NA
59721,99999,NA,NA
59721,25740,NA,NA
59722,99999,NA,NA
59724,99999,NA,NA
59725,99999,NA,NA
59727,15580,NA,NA
59727,99999,NA,NA
59728,99999,NA,NA
59729,99999,NA,NA
59730,14580,NA,NA
59731,99999,NA,NA
59732,99999,NA,NA
59733,99999,NA,NA
59735,99999,NA,NA
59736,99999,NA,NA
59739,99999,NA,NA
59740,99999,NA,NA
59741,14580,NA,NA
59741,99999,NA,NA
59743,15580,NA,NA
59745,99999,NA,NA
59746,99999,NA,NA
59747,99999,NA,NA
59748,15580,NA,NA
59749,99999,NA,NA
59750,15580,NA,NA
59751,99999,NA,NA
59752,99999,NA,NA
59752,14580,NA,NA
59752,25740,NA,NA
59754,99999,NA,NA
59755,99999,NA,NA
59756,99999,NA,NA
59758,14580,NA,NA
59759,99999,NA,NA
59759,15580,NA,NA
59759,25740,NA,NA
59760,14580,NA,NA
59761,99999,NA,NA
59762,15580,NA,NA
59762,99999,NA,NA
59771,14580,NA,NA
59772,14580,NA,NA
59801,33540,"Missoula, MT ",95.4
59802,33540,"Missoula, MT ",95.4
59803,33540,"Missoula, MT ",95.4
59804,33540,"Missoula, MT ",95.4
59806,33540,"Missoula, MT ",95.4
59807,33540,"Missoula, MT ",95.4
59808,33540,"Missoula, MT ",95.4
59812,33540,"Missoula, MT ",95.4
59820,99999,NA,NA
59820,33540,"Missoula, MT ",95.4
59821,99999,NA,NA
59821,33540,"Missoula, MT ",95.4
59823,33540,"Missoula, MT ",95.4
59824,99999,NA,NA
59825,33540,"Missoula, MT ",95.4
59825,99999,NA,NA
59826,99999,NA,NA
59826,33540,"Missoula, MT ",95.4
59827,99999,NA,NA
59828,99999,NA,NA
59829,99999,NA,NA
59830,99999,NA,NA
59831,99999,NA,NA
59832,99999,NA,NA
59833,33540,"Missoula, MT ",95.4
59833,99999,NA,NA
59834,33540,"Missoula, MT ",95.4
59835,99999,NA,NA
59837,99999,NA,NA
59840,99999,NA,NA
59841,99999,NA,NA
59842,99999,NA,NA
59843,99999,NA,NA
59844,99999,NA,NA
59845,99999,NA,NA
59845,28060,NA,NA
59846,33540,"Missoula, MT ",95.4
59847,33540,"Missoula, MT ",95.4
59848,99999,NA,NA
59851,33540,"Missoula, MT ",95.4
59853,99999,NA,NA
59854,99999,NA,NA
59855,99999,NA,NA
59856,99999,NA,NA
59858,99999,NA,NA
59859,99999,NA,NA
59860,99999,NA,NA
59863,99999,NA,NA
59864,99999,NA,NA
59865,99999,NA,NA
59866,99999,NA,NA
59867,99999,NA,NA
59868,33540,"Missoula, MT ",95.4
59870,99999,NA,NA
59871,99999,NA,NA
59872,99999,NA,NA
59873,99999,NA,NA
59874,99999,NA,NA
59875,99999,NA,NA
59901,28060,NA,NA
59903,28060,NA,NA
59904,28060,NA,NA
59910,99999,NA,NA
59911,99999,NA,NA
59911,28060,NA,NA
59912,28060,NA,NA
59913,28060,NA,NA
59914,99999,NA,NA
59915,99999,NA,NA
59916,28060,NA,NA
59917,99999,NA,NA
59918,99999,NA,NA
59919,28060,NA,NA
59920,28060,NA,NA
59921,28060,NA,NA
59922,28060,NA,NA
59922,99999,NA,NA
59923,99999,NA,NA
59925,28060,NA,NA
59925,99999,NA,NA
59926,28060,NA,NA
59927,28060,NA,NA
59928,28060,NA,NA
59929,99999,NA,NA
59930,99999,NA,NA
59931,99999,NA,NA
59932,28060,NA,NA
59933,99999,NA,NA
59934,99999,NA,NA
59935,99999,NA,NA
59936,28060,NA,NA
59937,28060,NA,NA
60002,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60004,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60005,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60006,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60007,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60008,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60009,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60010,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60011,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60012,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60013,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60014,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60015,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60016,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60017,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60018,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60020,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60021,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60022,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60025,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60026,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60029,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60030,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60031,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60033,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60033,40420,"Rockford, IL ",86.9
60034,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60035,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60037,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60038,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60039,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60040,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60041,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60042,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60043,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60044,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60045,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60046,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60047,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60048,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60050,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60051,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60053,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60055,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60056,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60060,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60061,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60062,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60064,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60065,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60067,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60068,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60069,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60070,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60071,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60072,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60073,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60074,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60075,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60076,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60077,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60078,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60079,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60081,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60082,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60083,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60084,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60085,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60086,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60087,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60088,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60089,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60090,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60091,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60093,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60095,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60096,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60097,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60098,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60099,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60101,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60102,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60103,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60104,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60106,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60107,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60108,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60109,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60110,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60111,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60112,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60113,40300,NA,NA
60115,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60117,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60118,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60119,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60120,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60121,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60122,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60123,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60124,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60126,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60129,40300,NA,NA
60129,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
60130,16980,"Chicago-Naperville-Elgin, IL-IN-WI ",102.8
